threshold,accuracy,precision,recall,f1,f_beta,cm,classification_report
0.6499999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6599999999999997,0.7313432835820896,0.4965986394557823,0.7807486631016043,0.6070686070686071,0.7005758157389635,"[[737, 296], [82, 292]]","              precision    recall  f1-score   support

           0       0.90      0.71      0.80      1033
           1       0.50      0.78      0.61       374

    accuracy                           0.73      1407
   macro avg       0.70      0.75      0.70      1407
weighted avg       0.79      0.73      0.75      1407
"
0.6699999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.6799999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.6899999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.6999999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7099999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7199999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7299999999999996,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
0.7399999999999997,0.7782515991471215,0.655,0.3502673796791444,0.4564459930313589,0.38620283018867924,"[[964, 69], [243, 131]]","              precision    recall  f1-score   support

           0       0.80      0.93      0.86      1033
           1       0.66      0.35      0.46       374

    accuracy                           0.78      1407
   macro avg       0.73      0.64      0.66      1407
weighted avg       0.76      0.78      0.75      1407
"
